[00:31:57	]CWU CHARACTER is no longer afk. Total time spent AFK: 4530
[20:04:53	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:53	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:53	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:54	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:54	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:54	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:54	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:54	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:54	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:54	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:55	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:55	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:55	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:04:56	]C24:i1.SOLAR-43 exited observer at their location.
[20:05:04	]Ernest Descombes has spawned a 'Entity [5219][ix_batterycharger]'.
[20:05:29	]Ernest Descombes has given himself a leadpipe.
[20:05:29	]Ernest Descombes has gained a 'Lead Pipe' #2055613.
[20:05:29	]C24:i1.SOLAR-43 has spawned a request_device.
[20:05:33	]Ernest Descombes ran 'drop' on item 'Lead Pipe' (#2055613)
[20:05:33	]Ernest Descombes has lost a 'Lead Pipe' #2055613.
[20:05:38	]Ernest Descombes ran 'take' on item 'Resin' (#2055166)
[20:05:38	]Ernest Descombes has gained a 'Resin' #2055166.
[20:05:47	]C24:i1.SOLAR-43 ran 'take' on item 'Request Device' (#2055614)
[20:05:47	]C24:i1.SOLAR-43 has gained a 'Request Device' #2055614.
[20:05:52	]Ernest Descombes ran 'take' on item 'Combine Battery' (#2054916)
[20:05:52	]Ernest Descombes has gained a 'Combine Battery' #2054916.
[20:05:56	]Ernest Descombes ran 'drop' on item 'Combine Battery' (#2054916)
[20:05:56	]Ernest Descombes has lost a 'Combine Battery' #2054916.
[20:06:05	][IC] C24:i1.SOLAR-43: <:: Xd. ::>
[20:06:12	]Ernest Descombes ran 'take' on item 'Resin' (#2055615)
[20:06:12	]Ernest Descombes has gained a 'Resin' #2055615.
[20:06:14	]Ernest Descombes ran 'combine' on item 'Resin' (#2055615)
[20:06:24	][IC] Ernest Descombes: What can you scrap to make stacks of resin?
[20:06:26	][IC] Ernest Descombes: Like do we have that yet.
[20:06:33	]Ernest Descombes has given himself a hatchet.
[20:06:33	]Ernest Descombes has gained a 'Hatchet' #2055616.
[20:06:34	]Ernest Descombes ran 'drop' on item 'Hatchet' (#2055616)
[20:06:34	]Ernest Descombes has lost a 'Hatchet' #2055616.
[20:06:47	][IC] Ernest Descombes: Let me try the hatchet since that's something that requires multiple.
[20:06:51	]Ernest Descombes ran 'take' on item 'Resin' (#2055617)
[20:06:51	]Ernest Descombes has gained a 'Resin' #2055617.
[20:06:53	]Ernest Descombes ran 'combine' on item 'Resin' (#2055617)
[20:06:55	]Ernest Descombes ran 'take' on item 'Resin' (#2055618)
[20:06:55	]Ernest Descombes has gained a 'Resin' #2055618.
[20:06:58	][IC] Ernest Descombes: Nice.
[20:07:11	][IC] Ernest Descombes: Dang the hatchet is CHEAP.
[20:07:16	]Ernest Descombes ran 'take' on item 'Data-Disc' (#2055180)
[20:07:16	]Ernest Descombes has gained a 'Data-Disc' #2055180.
[20:07:23	]C24:i1.SOLAR-43 is fully healed.
[20:07:26	]Ernest Descombes ran 'drop' on item 'Data-Disc' (#2055607)
[20:07:26	]Ernest Descombes has lost a 'Data-Disc' #2055607.
[20:07:50	]C24:i1.SOLAR-43 has spawned a combinebattery.
[20:07:52	]Ernest Descombes ran 'split' on item '9mm Pistol Bullets' (#2055608)
[20:07:52	]Ernest Descombes has gained a '9mm Pistol Bullets' #2055620.
[20:07:55	]Ernest Descombes ran 'split' on item '9mm Pistol Bullets' (#2055608)
[20:07:55	]Ernest Descombes has gained a '9mm Pistol Bullets' #2055621.
[20:07:57	]Ernest Descombes ran 'split' on item '9mm Pistol Bullets' (#2055608)
[20:07:57	]Ernest Descombes has gained a '9mm Pistol Bullets' #2055623.
[20:07:59	]Ernest Descombes ran 'split' on item '9mm Pistol Bullets' (#2055621)
[20:07:59	]Ernest Descombes has gained a '9mm Pistol Bullets' #2055624.
[20:08:01	]Ernest Descombes ran 'split' on item '9mm Pistol Bullets' (#2055620)
[20:08:01	]Ernest Descombes has gained a '9mm Pistol Bullets' #2055625.
[20:08:03	]Ernest Descombes ran 'take' on item '30rnd MP-magazine' (#2055622)
[20:08:03	]Ernest Descombes has gained a '30rnd MP-magazine' #2055622.
[20:08:08	]Ernest Descombes ran 'drop' on item '9mm Pistol Bullets' (#2055625)
[20:08:08	]Ernest Descombes has lost a '9mm Pistol Bullets' #2055625.
[20:08:13	]Lime has connected.
[20:08:18	]C24:i1.SOLAR-43 has used a context menu option with the name: remove
[20:08:32	]Ernest Descombes ran 'take' on item 'Resin' (#2055626)
[20:08:32	]Ernest Descombes has gained a 'Resin' #2055626.
[20:08:36	]Ernest Descombes ran 'take' on item 'Resin' (#2055627)
[20:08:36	]Ernest Descombes has gained a 'Resin' #2055627.
[20:08:40	]Ernest Descombes ran 'take' on item 'Resin' (#2055628)
[20:08:40	]Ernest Descombes has gained a 'Resin' #2055628.
[20:08:41	]C24:i1.SOLAR-43 has spawned a combinelock.
[20:08:43	]Ernest Descombes ran 'take' on item 'Resin' (#2055630)
[20:08:43	]Ernest Descombes has gained a 'Resin' #2055630.
[20:08:47	]Ernest Descombes ran 'take' on item 'Resin' (#2055631)
[20:08:47	]Ernest Descombes has gained a 'Resin' #2055631.
[20:08:50	]Ernest Descombes ran 'combine' on item 'Resin' (#2055631)
[20:08:50	]Ernest Descombes ran 'combine' on item 'Resin' (#2055627)
[20:08:51	]Ernest Descombes ran 'combine' on item 'Resin' (#2055627)
[20:08:52	]Ernest Descombes ran 'combine' on item 'Resin' (#2055627)
[20:08:53	]Ernest Descombes ran 'combine' on item 'Resin' (#2055627)
[20:08:54	]Ernest Descombes ran 'combine' on item 'Resin' (#2055626)
[20:08:54	]Ernest Descombes ran 'combine' on item 'Resin' (#2055626)
[20:08:59	][IC] Ernest Descombes: Haha.
[20:09:04	]C24:i1.SOLAR-43 has used a context menu option with the name: remove
[20:09:08	]Ernest Descombes has given himself a comp_condensed_resin.
[20:09:08	]Ernest Descombes has gained a 'Condensed Resin' #2055632.
[20:09:08	]C24:i1.SOLAR-43 has spawned a grouplock.
[20:09:12	]Ernest Descombes ran 'drop' on item 'Data-Disc' (#2055611)
[20:09:12	]Ernest Descombes has lost a 'Data-Disc' #2055611.
[20:09:16	]Ernest Descombes ran 'take' on item 'Data-Disc' (#2055611)
[20:09:16	]Ernest Descombes has gained a 'Data-Disc' #2055611.
[20:09:17	]Ernest Descombes ran 'take' on item 'Data-Disc' (#2054919)
[20:09:17	]Ernest Descombes has gained a 'Data-Disc' #2054919.
[20:09:20	][Y] C24:i1.SOLAR-43: <:: HA. ::>
[20:09:22	]Ernest Descombes ran 'take' on item 'Data-Disc' (#2055610)
[20:09:22	]Ernest Descombes has gained a 'Data-Disc' #2055610.
[20:09:24	][IC] Ernest Descombes: WOOO.
[20:09:28	][IC] C24:i1.SOLAR-43: <:: Group locks can be made. ::>
[20:09:29	]Ernest Descombes ran 'drop' on item 'Data-Disc' (#2055611)
[20:09:29	]Ernest Descombes has lost a 'Data-Disc' #2055611.
[20:09:31	]C24:i1.SOLAR-43 ran 'take' on item 'Data-Disc' (#2055612)
[20:09:31	]C24:i1.SOLAR-43 has gained a 'Data-Disc' #2055612.
[20:09:36	]Ernest Descombes ran 'drop' on item 'Condensed Resin' (#2055632)
[20:09:36	]Ernest Descombes has lost a 'Condensed Resin' #2055632.
[20:09:36	][IC] C24:i1.SOLAR-43: <:: Here you go. ::>
[20:09:39	]C24:i1.SOLAR-43 ran 'drop' on item 'Data-Disc' (#2055612)
[20:09:39	]C24:i1.SOLAR-43 has lost a 'Data-Disc' #2055612.
[20:09:48	]C24:i1.SOLAR-43 has spawned a doblock.
[20:09:48	]Ernest Descombes ran 'take' on item 'Data-Disc' (#2055612)
[20:09:48	]Ernest Descombes has gained a 'Data-Disc' #2055612.
[20:09:50	]Ernest Descombes has given himself a comp_condensed_resin.
[20:09:50	]Ernest Descombes has gained a 'Condensed Resin' #2055635.
[20:09:51	]Ernest Descombes ran 'drop' on item 'Condensed Resin' (#2055635)
[20:09:51	]Ernest Descombes has lost a 'Condensed Resin' #2055635.
[20:09:57	]Ernest Descombes entered observer.
[20:09:58	]Ernest Descombes exited observer at their location.
[20:10:03	]C24:i1.SOLAR-43 has used a context menu option with the name: rb655_dissolve
[20:10:05	]env_entity_dissolver destroyed a 'DOB Lock' #2055634.
[20:10:07	]C24:i1.SOLAR-43 has spawned a cmrulock.
[20:10:08	]Ernest Descombes has spawned a comp_condensed_resin.
[20:10:10	]Lime created the character 'Jamal Goldberg'
[20:10:10	]Jamal Goldberg has gained a 'Light Grey Armband' #2055638.
[20:10:10	]Jamal Goldberg has gained a '#30864's Identity Card' #2055639.
[20:10:11	]Lime loaded the character 'Jamal Goldberg'
[20:10:11	]C24:i1.SOLAR-43 has spawned a cmru_card.
[20:10:18	]Ernest Descombes ran 'take' on item 'Data-Disc' (#2055611)
[20:10:18	]Ernest Descombes has gained a 'Data-Disc' #2055611.
[20:10:22	]C24:i1.SOLAR-43 has used a context menu option with the name: rb655_dissolve
[20:10:23	]C24:i1.SOLAR-43 has used a context menu option with the name: rb655_dissolve
[20:10:24	]env_entity_dissolver destroyed a 'CMRU Level 1 Access Keycard' #2055640.
[20:10:25	]env_entity_dissolver destroyed a 'CMRU Lock' #2055636.
[20:10:27	]C24:i1.SOLAR-43 has spawned a combine_filter.
[20:10:35	]Jamal Goldberg has acquired his ration, gaining 0 credits, 0 wages and a ration ration.
[20:10:37	]C24:i1.SOLAR-43 has used a context menu option with the name: remove
[20:10:38	]Ernest Descombes ran 'drop' on item 'Data-Disc' (#2055600)
[20:10:38	]Ernest Descombes has lost a 'Data-Disc' #2055600.
[20:10:42	]Ernest Descombes ran 'take' on item 'Data-Disc' (#2055600)
[20:10:42	]Ernest Descombes has gained a 'Data-Disc' #2055600.
[20:10:47	]Ernest Descombes ran 'combine' on item '9mm Pistol Bullets' (#2055621)
[20:10:48	]Jamal Goldberg ran 'Open' on item 'Ration' (#2055642)
[20:10:48	]Jamal Goldberg has gained a 'Artificial Paste' #2055643.
[20:10:48	]Jamal Goldberg has gained a 'Breen's Water' #2055644.
[20:10:48	]Jamal Goldberg has gained a '15 Credits Coupon' #2055645.
[20:10:48	]Ernest Descombes ran 'combine' on item '9mm Pistol Bullets' (#2055624)
[20:10:49	]Ernest Descombes ran 'combine' on item '9mm Pistol Bullets' (#2055608)
[20:10:49	]C24:i1.SOLAR-43 has spawned a tool_toolkit.
[20:10:49	]Ernest Descombes ran 'combine' on item '9mm Pistol Bullets' (#2055620)
[20:10:52	]Ernest Descombes ran 'drop' on item '9mm Pistol Bullets' (#2055620)
[20:10:52	]Ernest Descombes has lost a '9mm Pistol Bullets' #2055620.
[20:11:01	][OOC] C24:i1.SOLAR-43: ook
[20:11:01	][IC] C24:i1.SOLAR-43: <:: Look. ::>
[20:11:02	][IC] C24:i1.SOLAR-43: <:: Look. ::>
[20:11:05	][IC] C24:i1.SOLAR-43: <:: Toolkit. ::>
[20:11:05	][IC] Ernest Descombes: TOOLKIT.
[20:11:06	][IC] Ernest Descombes: Nice.
[20:11:10	]Ernest Descombes ran 'take' on item 'Resin' (#2055647)
[20:11:10	]Ernest Descombes has gained a 'Resin' #2055647.
[20:11:10	]C24:i1.SOLAR-43 ran 'take' on item 'Data-Disc' (#2055234)
[20:11:10	]C24:i1.SOLAR-43 has gained a 'Data-Disc' #2055234.
[20:11:14	]Ernest Descombes ran 'take' on item 'Resin' (#2055648)
[20:11:14	]Ernest Descombes has gained a 'Resin' #2055648.
[20:11:14	]C24:i1.SOLAR-43 ran 'drop' on item 'Data-Disc' (#2055234)
[20:11:14	]C24:i1.SOLAR-43 has lost a 'Data-Disc' #2055234.
[20:11:15	]Jamal Goldberg ran 'take' on item 'Incendiary Grenade' (#2050023)
[20:11:15	]Jamal Goldberg has gained a 'Incendiary Grenade' #2050023.
[20:11:18	]Ernest Descombes ran 'take' on item 'Resin' (#2055649)
[20:11:18	]Ernest Descombes has gained a 'Resin' #2055649.
[20:11:21	]Ernest Descombes ran 'take' on item 'Resin' (#2055650)
[20:11:21	]Ernest Descombes has gained a 'Resin' #2055650.
[20:11:25	]C24:i1.SOLAR-43 has spawned a tool_scissors.
[20:11:25	]Jamal Goldberg ran 'Equip' on item 'Incendiary Grenade' (#2050023)
[20:11:27	]Ernest Descombes ran 'take' on item 'Resin' (#2055651)
[20:11:27	]Ernest Descombes has gained a 'Resin' #2055651.
[20:11:31	]Ernest Descombes ran 'take' on item 'Resin' (#2055653)
[20:11:31	]Ernest Descombes has gained a 'Resin' #2055653.
[20:11:35	]Ernest Descombes ran 'take' on item 'Resin' (#2055654)
[20:11:35	]Ernest Descombes has gained a 'Resin' #2055654.
[20:11:39	]Ernest Descombes ran 'take' on item 'Resin' (#2055655)
[20:11:39	]Ernest Descombes has gained a 'Resin' #2055655.
[20:11:40	]Ernest Descombes ran 'combine' on item 'Resin' (#2055654)
[20:11:40	]C24:i1.SOLAR-43 ran 'SetFullCharge' on item 'Combine Battery' (#2055173)
[20:11:41	]Ernest Descombes ran 'combine' on item 'Resin' (#2055654)
[20:11:41	]Ernest Descombes ran 'combine' on item 'Resin' (#2055654)
[20:11:42	]Ernest Descombes ran 'combine' on item 'Resin' (#2055654)
[20:11:43	]Ernest Descombes ran 'combine' on item 'Resin' (#2055649)
[20:11:43	]Ernest Descombes ran 'combine' on item 'Resin' (#2055649)
[20:11:44	]Ernest Descombes ran 'combine' on item 'Resin' (#2055649)
[20:11:44	]C24:i1.SOLAR-43 entered observer.
[20:11:45	]Ernest Descombes ran 'take' on item 'Resin' (#2055656)
[20:11:45	]Ernest Descombes has gained a 'Resin' #2055656.
[20:11:45	]C24:i1.SOLAR-43 exited observer at their location.
[20:11:45	]C24:i1.SOLAR-43 used the 'alien' vendor.
[20:11:46	]Ernest Descombes ran 'combine' on item 'Resin' (#2055649)
[20:11:49	]Ernest Descombes ran 'combine' on item 'Resin' (#2055626)
[20:11:50	]Ernest Descombes ran 'take' on item 'Resin' (#2055657)
[20:11:50	]Ernest Descombes has gained a 'Resin' #2055657.
[20:11:50	]C24:i1.SOLAR-43 has used a context menu option with the name: vendor_edit
[20:11:54	]Ernest Descombes ran 'take' on item 'Resin' (#2055658)
[20:11:54	]Ernest Descombes has gained a 'Resin' #2055658.
[20:11:58	]Ernest Descombes ran 'take' on item 'Resin' (#2055659)
[20:11:58	]Ernest Descombes has gained a 'Resin' #2055659.
[20:12:02	]Ernest Descombes ran 'take' on item 'Resin' (#2055660)
[20:12:02	]Ernest Descombes has gained a 'Resin' #2055660.
[20:12:06	]Ernest Descombes ran 'take' on item 'Resin' (#2055661)
[20:12:06	]Ernest Descombes has gained a 'Resin' #2055661.
[20:12:10	]Ernest Descombes ran 'take' on item 'Resin' (#2055662)
[20:12:10	]Ernest Descombes has gained a 'Resin' #2055662.
[20:12:14	]Ernest Descombes ran 'take' on item 'Resin' (#2055663)
[20:12:14	]Ernest Descombes has gained a 'Resin' #2055663.
[20:12:18	]Ernest Descombes ran 'take' on item 'Resin' (#2055664)
[20:12:18	]Ernest Descombes has gained a 'Resin' #2055664.
[20:12:21	][OOC] Jamal Goldberg: yo where the CWU stuffs
[20:12:22	]Ernest Descombes ran 'take' on item 'Resin' (#2055665)
[20:12:22	]Ernest Descombes has gained a 'Resin' #2055665.
[20:12:25	]C24:i1.SOLAR-43 ran SAM command 'bring' with arguments: 'jamal'
[20:12:26	]Ernest Descombes ran 'take' on item 'Resin' (#2055666)
[20:12:26	]Ernest Descombes has gained a 'Resin' #2055666.
[20:12:30	]Ernest Descombes ran 'take' on item 'Resin' (#2055667)
[20:12:30	]Ernest Descombes has gained a 'Resin' #2055667.
[20:12:31	]C24:i1.SOLAR-43 has used a context menu option with the name: vendor_edit
[20:12:34	]Ernest Descombes ran 'take' on item 'Resin' (#2055668)
[20:12:34	]Ernest Descombes has gained a 'Resin' #2055668.
[20:12:36	]Ernest Descombes ran 'combine' on item 'Resin' (#2055658)
[20:12:36	]Ernest Descombes ran 'combine' on item 'Resin' (#2055659)
[20:12:37	]Ernest Descombes ran 'combine' on item 'Resin' (#2055658)
[20:12:37	]Ernest Descombes ran 'combine' on item 'Resin' (#2055658)
[20:12:38	]Ernest Descombes ran 'combine' on item 'Resin' (#2055662)
[20:12:38	]Ernest Descombes ran 'combine' on item 'Resin' (#2055662)
[20:12:39	]Ernest Descombes ran 'combine' on item 'Resin' (#2055662)
[20:12:39	]Ernest Descombes ran 'combine' on item 'Resin' (#2055662)
[20:12:40	]Ernest Descombes ran 'combine' on item 'Resin' (#2055660)
[20:12:40	]Ernest Descombes ran 'combine' on item 'Resin' (#2055660)
[20:12:41	]C24:i1.SOLAR-43 has used a context menu option with the name: vendor_edit
[20:12:42	]Ernest Descombes ran 'take' on item 'Resin' (#2055669)
[20:12:42	]Ernest Descombes has gained a 'Resin' #2055669.
[20:12:44	]Ernest Descombes ran 'combine' on item 'Resin' (#2055669)
[20:12:45	]Ernest Descombes ran 'take' on item 'Resin' (#2055670)
[20:12:45	]Ernest Descombes has gained a 'Resin' #2055670.
[20:12:48	]Ernest Descombes ran 'combine' on item 'Resin' (#2055659)
[20:12:49	]Ernest Descombes ran 'take' on item 'Resin' (#2055671)
[20:12:49	]Ernest Descombes has gained a 'Resin' #2055671.
[20:12:52	]Ernest Descombes ran 'combine' on item 'Resin' (#2055659)
[20:12:53	]Ernest Descombes ran 'take' on item 'Resin' (#2055672)
[20:12:53	]Ernest Descombes has gained a 'Resin' #2055672.
[20:12:55	]Ernest Descombes ran 'combine' on item 'Resin' (#2055659)
[20:12:58	]Ernest Descombes ran 'take' on item 'Data-Disc' (#2055234)
[20:12:58	]Ernest Descombes has gained a 'Data-Disc' #2055234.
[20:13:03	]Ernest Descombes ran 'take' on item 'Data-Disc' (#2055607)
[20:13:03	]Ernest Descombes has gained a 'Data-Disc' #2055607.
[20:13:15	][IC] Ernest Descombes: HOW TO MAKE CONDESNE RSEIN.
[20:13:17	][IC] Ernest Descombes: Fuck.
[20:13:19	][IC] Ernest Descombes: Condensed Resin.
[20:13:22	][CITY FUND] Jamal Goldberg took drink_whiskey from city stock.
[20:13:22	][IC] Ernest Descombes: Is it a data-disc thing?
[20:13:25	][IC] C24:i1.SOLAR-43: <:: I think it's uhhh. ::>
[20:13:29	]Ernest Descombes has spawned a comp_condensed_resin.
[20:13:40	][IC] Ernest Descombes: It disappeared.
[20:13:44	]C24:i1.SOLAR-43 entered observer.
[20:13:45	]Ernest Descombes entered observer.
[20:13:45	]C24:i1.SOLAR-43 exited observer at their location.
[20:13:52	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 13 credits.
[20:13:52	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 25 credits.
[20:13:54	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 25 credits.
[20:13:54	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 25 credits.
[20:13:55	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 25 credits.
[20:13:56	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 25 credits.
[20:13:56	]C24:i1.SOLAR-43 has spawned a comp_resin.
[20:13:56	]Ernest Descombes exited observer at their location.
[20:13:56	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 25 credits.
[20:13:56	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 25 credits.
[20:13:57	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 25 credits.
[20:13:57	][CITY FUND] Jamal Goldberg has sold 1 item(s): drink_whiskey for 25 credits.
[20:14:02	][IC] C24:i1.SOLAR-43: <:: LOL. ::>
[20:14:02	][IC] Ernest Descombes: See.
[20:14:04	]C24:i1.SOLAR-43 has spawned a comp_resin.
[20:14:09	][IC] Ernest Descombes: That model always does that.
[20:14:11	]C24:i1.SOLAR-43 ran 'take' on item 'Data-Disc' (#2055235)
[20:14:11	]C24:i1.SOLAR-43 has gained a 'Data-Disc' #2055235.
[20:14:15	][IC] Ernest Descombes: We might want to change it to something else so it... Won't.
[20:14:16	]C24:i1.SOLAR-43 has spawned a comp_resin.
[20:14:21	][IC] Ernest Descombes: It'd be fun if we could get ahold of the actual resin model.
[20:14:33	]C24:i1.SOLAR-43 has spawned a comp_resin.
[20:14:33	][IC] Ernest Descombes: Do you think we could do that :>.
[20:14:33	]C24:i1.SOLAR-43 has spawned a comp_resin.
[20:14:33	]C24:i1.SOLAR-43 has spawned a comp_resin.
[20:14:33	]C24:i1.SOLAR-43 has spawned a comp_resin.
[20:14:33	]C24:i1.SOLAR-43 has spawned a comp_resin.
[20:14:33	]C24:i1.SOLAR-43 has spawned a comp_resin.
[20:14:35	]C24:i1.SOLAR-43 entered observer.
[20:14:36	][CITY FUND] Jamal Goldberg has sold 3 item(s): drink_whiskey for 15 credits.
[20:14:37	]C24:i1.SOLAR-43 exited observer at their location.
[20:14:44	][IC] C24:i1.SOLAR-43: <:: Doesn't scan resin. ::>
[20:14:47	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:48	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:48	][IC] Ernest Descombes: Weird.
[20:14:49	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:49	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:49	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:49	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:49	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:50	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:50	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:50	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:50	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:50	]C24:i1.SOLAR-43 has fired a toolgun with the name: remover
[20:14:57	]C24:i1.SOLAR-43 has spawned a 'Entity [5123][ix_discscanner]'.
[20:15:00	]Ernest Descombes ran 'take' on item 'Resin' (#2055677)
[20:15:00	]Ernest Descombes has gained a 'Resin' #2055677.
[20:15:06	]C24:i1.SOLAR-43 has spawned a 'Entity [4963][item_battery]'.
[20:15:18	][IC] C24:i1.SOLAR-43: <:: Activate it. ::>
[20:15:22	][IC] C24:i1.SOLAR-43: <:: Begin shift. ::>
[20:15:28	][IC] Jamal Goldberg: Ahh.
[20:15:31	][IC] Jamal Goldberg: Only thing.
[20:15:35	]C24:i1.SOLAR-43 entered observer.
[20:15:36	]C24:i1.SOLAR-43 exited observer at their location.
[20:15:36	][IC] Ernest Descombes: RAD we have ways to get resin models, if we wanted to have it we could like.
[20:15:38	][IC] Ernest Descombes: Do that.
[20:15:40	][IC] Jamal Goldberg: Screen kinda small but its fine.
[20:15:40	][IC] C24:i1.SOLAR-43: <:: Oh. ::>
[20:15:42	][IC] Ernest Descombes: To avoid the problems of that.
[20:15:43	]'Sevens' has connected.
[20:15:43	]C24:i1.SOLAR-43 used command '/CreateCid solar'.
[20:15:43	]C24:i1.SOLAR-43 has gained a '#91878's Identity Card' #2055683.
[20:15:45	]C24:i1.SOLAR-43 entered observer.
[20:15:45	]C24:i1.SOLAR-43 exited observer at their location.
[20:15:48	][IC] C24:i1.SOLAR-43: <:: NOOO. ::>
[20:15:51	][IC] Jamal Goldberg: Haha.
[20:15:59	][IC] Jamal Goldberg: Punch in.
[20:16:04	][IC] Jamal Goldberg: Oh.
[20:16:05	][IC] C24:i1.SOLAR-43: <:: Punched in. ::>
[20:16:06	][IC] Ernest Descombes: -.
[20:16:09	][IC] Ernest Descombes: RAD um.
[20:16:14	][IC] Jamal Goldberg: Broadcast is cool I can speak into it.
[20:16:16	][IC] Ernest Descombes: Rad are you here- hi.
[20:16:16	][IC] C24:i1.SOLAR-43: <:: Yes. ::>
[20:16:20	][IC] Ernest Descombes: So... The bioprocesor.
[20:16:24	][IC] Ernest Descombes: It includes things like.. Lighters.
[20:16:26	][IC] Ernest Descombes: And suitcases.
[20:16:28	][IC] C24:i1.SOLAR-43: <:: Yes. ::>
[20:16:32	][IC] Ernest Descombes: Why.
[20:16:35	]'Sevens' loaded the character 'CWU CHARACTER'
[20:16:38	][IC] Ernest Descombes: And books?
[20:16:44	][IC] Jamal Goldberg: Cp.
[20:16:45	][IC] Ernest Descombes: And ink, and adhesive.
[20:16:47	][IC] C24:i1.SOLAR-43: <:: You're not going to use resin to make these things. ::>
[20:16:59	]CWU CHARACTER ran SAM command 'asay' with arguments: 'need teleport, please'
[20:16:59	]CWU CHARACTER used command '/Help need teleport, please'.
[20:17:00	][IC] C24:i1.SOLAR-43: <:: Do you think that you're going to melt metal to make glue? ::>
[20:17:03	][IC] Ernest Descombes: And plastic - oh no youre right.
[20:17:04	]Jamal Goldberg ran 'take' on item 'Data-Disc' (#2055174)
[20:17:04	]Jamal Goldberg has gained a 'Data-Disc' #2055174.
[20:17:08	]Jamal Goldberg ran 'take' on item 'Iron' (#2055329)
[20:17:08	]Jamal Goldberg has gained a 'Iron' #2055329.
[20:17:10	][IC] C24:i1.SOLAR-43: <:: Plastic is bio-degradable. ::>
[20:17:11	][IC] Ernest Descombes: Very correct about that, okay.
[20:17:11	]Jamal Goldberg ran 'take' on item 'Hatchet' (#2055270)
[20:17:11	]Jamal Goldberg has gained a 'Hatchet' #2055270.
[20:17:19	]Jamal Goldberg used the 'alien' vendor.
[20:17:21	][IC] Ernest Descombes: Notepads are made from paper, charcoal is natural...
[20:17:24	][IC] C24:i1.SOLAR-43: <:: Well, plastic is a bio-chemical thing. ::>
[20:17:26	][IC] Ernest Descombes: Cigarette packs are-.
[20:17:29	][IC] Ernest Descombes: Wait hang on ive gotta test this one.
[20:17:33	]Ernest Descombes has given himself a biopaste.
[20:17:33	]Ernest Descombes has gained a 'Biopaste' #2055684.
[20:17:34	]Ernest Descombes has given himself a biopaste.
[20:17:34	]Ernest Descombes has gained a 'Biopaste' #2055685.
[20:17:35	]Ernest Descombes has given himself a biopaste.
[20:17:35	]Ernest Descombes has gained a 'Biopaste' #2055686.
[20:17:37	]Ernest Descombes has given himself a biopaste.
[20:17:37	]Ernest Descombes has gained a 'Biopaste' #2055687.
[20:17:47	]C24:i1.SOLAR-43 ran SAM command 'bring' with arguments: 'character'
[20:17:54	]Jamal Goldberg ran 'EquipUn' on item 'Incendiary Grenade' (#2050023)
[20:17:55	]Jamal Goldberg ran 'drop' on item 'Incendiary Grenade' (#2050023)
[20:17:55	]Jamal Goldberg has lost a 'Incendiary Grenade' #2050023.
[20:17:56	][IC] C24:i1.SOLAR-43: <:: WHALECUM. ::>
[20:18:01	][IC] CWU CHARACTER: NOO.
[20:18:04	]Ernest Descombes ran 'take' on item 'Benefactor Edition Cigarette Pack' (#2055688)
[20:18:04	]Ernest Descombes has gained a 'Benefactor Edition Cigarette Pack' #2055688.
[20:18:04	]Ernest Descombes has gained a 'Cigarette' #2055693.
[20:18:04	]Ernest Descombes has gained a 'Cigarette' #2055690.
[20:18:04	]Ernest Descombes has gained a 'Cigarette' #2055694.
