[00:08:53	]Jody Mayflower is no longer afk. Total time spent AFK: 1390
[17:00:51	]C17:RCT.YELLO-15 used command '/Radio Ill check if my other char has better guns'.
[17:01:00	]C17:RCT.YELLO-15 ran 'drop' on item 'OTA Valkyrie Uniform' (#1655774)
[17:01:00	]C17:RCT.YELLO-15 has lost a 'OTA Valkyrie Uniform' #1655774.
[17:01:01	]C17:RCT.YELLO-15 ran 'drop' on item 'CP Mask' (#1655764)
[17:01:01	]C17:RCT.YELLO-15 has lost a 'CP Mask' #1655764.
[17:01:05	]Greece#1 loaded the character 'C17:RCT.YELLO-81'
[17:01:17	]S10/OWS.GHOST-11 ran 'drop' on item 'Desert Eagle' (#1659244)
[17:01:17	]S10/OWS.GHOST-11 has lost a 'Desert Eagle' #1659244.
[17:01:23	]S10/OWS.GHOST-11 ran 'combine' on item '8rnd 327-magazine' (#1659225)
[17:01:24	]S10/OWS.GHOST-11 ran 'combine' on item '8rnd 327-magazine' (#1659226)
[17:01:26	]S10/OWS.GHOST-11 ran 'combine' on item '8rnd 327-magazine' (#1659224)
[17:01:27	]C17:RCT.YELLO-81 ran 'drop' on item 'OTA Elite Uniform' (#1655398)
[17:01:27	]C17:RCT.YELLO-81 has lost a 'OTA Elite Uniform' #1655398.
[17:01:27	]S10/OWS.GHOST-11 ran 'combine' on item '8rnd 327-magazine' (#1659226)
[17:01:27	]S10/OWS.GHOST-11 ran 'drop' on item '357 Rounds' (#1659213)
[17:01:27	]S10/OWS.GHOST-11 has lost a '357 Rounds' #1659213.
[17:01:28	]S10/OWS.GHOST-11 used the 'Munition Lady' vendor.
[17:01:30	]S10/OWS.GHOST-11 has gained 0 chips.
[17:01:30	]S10/OWS.GHOST-11 has gained a '357 Rounds' #1659245.
[17:01:30	]S10/OWS.GHOST-11 has gained 0 chips.
[17:01:30	]S10/OWS.GHOST-11 has gained a '357 Rounds' #1659246.
[17:01:33	]C17:RCT.YELLO-81 ran 'take' on item 'OTA Elite Uniform' (#1655398)
[17:01:33	]C17:RCT.YELLO-81 has gained a 'OTA Elite Uniform' #1655398.
[17:01:33	]S10/OWS.GHOST-11 ran 'unload' on item '8rnd 327-magazine' (#1659225)
[17:01:33	]S10/OWS.GHOST-11 has gained a '357 Rounds' #1659247.
[17:01:34	]S10/OWS.GHOST-11 ran 'drop' on item '8rnd 327-magazine' (#1659225)
[17:01:34	]S10/OWS.GHOST-11 has lost a '8rnd 327-magazine' #1659225.
[17:01:37	]S10/OWS.GHOST-11 ran 'drop' on item '8rnd 327-magazine' (#1659222)
[17:01:37	]S10/OWS.GHOST-11 has lost a '8rnd 327-magazine' #1659222.
[17:01:38	]S10/OWS.GHOST-11 ran 'removeMag' on item 'Model 327-R8' (#1659208)
[17:01:38	]S10/OWS.GHOST-11 has gained a '8rnd 327-magazine' #1659223.
[17:01:40	]S10/OWS.GHOST-11 has lost a '8rnd 327-magazine' #1659226.
[17:01:46	]S10/OWS.GHOST-11 ran 'drop' on item '357 Rounds' (#1659247)
[17:01:46	]S10/OWS.GHOST-11 has lost a '357 Rounds' #1659247.
[17:01:46	]C17:RCT.YELLO-81 used command '/Radio oh kms can u pick up my valk suit and charsearch it onto me'.
[17:01:56	]S10/OWS.GHOST-11 ran 'take' on item 'OTA Valkyrie Uniform' (#1655774)
[17:01:56	]S10/OWS.GHOST-11 has gained a 'OTA Valkyrie Uniform' #1655774.
[17:01:57	]S10/OWS.GHOST-11 ran 'take' on item 'CP Mask' (#1655764)
[17:01:57	]S10/OWS.GHOST-11 has gained a 'CP Mask' #1655764.
[17:02:01	]S10/OWS.GHOST-11 used command '/CharSearch'.
[17:02:04	]S10/OWS.GHOST-11 used command '/CharSearch'.
[17:02:17	]S10/OWS.GHOST-11 has gained a 'OTA Mask' #1655397 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:18	]S10/OWS.GHOST-11 has gained a 'OTA Elite Uniform' #1655398 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Small Bag' #1652911 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a '30rnd Pulse-magazine' #1655000 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Frag Grenade' #1655587 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Frag Grenade' #1655584 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Frag Grenade' #1655585 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Smoke Grenade' #1655411 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Pulse Rifle Bullets' #1655031 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a '20rnd Abzats-magazine' #1655517 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a '12rnd OAIS-magazine' #1655432 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Frag Grenade' #1655586 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Repair Plating' #1655013 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Pulse Rifle Bullets' #1655021 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:20	]S10/OWS.GHOST-11 has gained a 'Incendiary Grenade' #1655409 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Large Bag' #1654712 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Incendiary Grenade' #1655578 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a '20rnd Abzats-magazine' #1655518 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a '12rnd OAIS-magazine' #1655481 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Incendiary Grenade' #1655568 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Incendiary Grenade' #1655576 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a '12rnd OAIS-magazine' #1655437 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Incendiary Grenade' #1655577 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Frag Grenade' #1655593 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Frag Grenade' #1655591 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a '20rnd Abzats-magazine' #1655522 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Incendiary Grenade' #1655575 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Incendiary Grenade' #1655564 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Frag Grenade' #1655588 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Frag Grenade' #1655592 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Incendiary Grenade' #1655573 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:21	]S10/OWS.GHOST-11 has gained a 'Frag Grenade' #1655589 from a container with the name 'C17:RCT.YELLO-81's equip inventory' #76532.
[17:02:24	]S10/OWS.GHOST-11 ran 'drop' on item 'OTA Valkyrie Uniform' (#1655774)
[17:02:24	]S10/OWS.GHOST-11 has lost a 'OTA Valkyrie Uniform' #1655774.
[17:02:24	]S10/OWS.GHOST-11 ran 'drop' on item 'CP Mask' (#1655764)
[17:02:24	]S10/OWS.GHOST-11 has lost a 'CP Mask' #1655764.
[17:02:25	]S10/OWS.GHOST-11 ran 'drop' on item 'Large Bag' (#1654712)
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Large Bag' #1654712.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Incendiary Grenade' #1655578.
[17:02:25	]S10/OWS.GHOST-11 has lost a '20rnd Abzats-magazine' #1655518.
[17:02:25	]S10/OWS.GHOST-11 has lost a '12rnd OAIS-magazine' #1655481.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Incendiary Grenade' #1655568.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Incendiary Grenade' #1655576.
[17:02:25	]S10/OWS.GHOST-11 has lost a '12rnd OAIS-magazine' #1655437.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Incendiary Grenade' #1655577.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Frag Grenade' #1655593.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Frag Grenade' #1655591.
[17:02:25	]S10/OWS.GHOST-11 has lost a '20rnd Abzats-magazine' #1655522.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Incendiary Grenade' #1655575.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Incendiary Grenade' #1655564.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Frag Grenade' #1655588.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Frag Grenade' #1655592.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Incendiary Grenade' #1655573.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Frag Grenade' #1655589.
[17:02:25	]S10/OWS.GHOST-11 ran 'drop' on item 'Small Bag' (#1652911)
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Small Bag' #1652911.
[17:02:25	]S10/OWS.GHOST-11 has lost a '30rnd Pulse-magazine' #1655000.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Frag Grenade' #1655587.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Frag Grenade' #1655584.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Frag Grenade' #1655585.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Smoke Grenade' #1655411.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Pulse Rifle Bullets' #1655031.
[17:02:25	]S10/OWS.GHOST-11 has lost a '20rnd Abzats-magazine' #1655517.
[17:02:25	]S10/OWS.GHOST-11 has lost a '12rnd OAIS-magazine' #1655432.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Frag Grenade' #1655586.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Repair Plating' #1655013.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Pulse Rifle Bullets' #1655021.
[17:02:25	]S10/OWS.GHOST-11 has lost a 'Incendiary Grenade' #1655409.
[17:02:28	]S10/OWS.GHOST-11 ran 'drop' on item 'OTA Elite Uniform' (#1655398)
[17:02:28	]S10/OWS.GHOST-11 has lost a 'OTA Elite Uniform' #1655398.
[17:02:28	]C17:RCT.YELLO-81 ran 'take' on item 'Small Bag' (#1652911)
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Small Bag' #1652911.
[17:02:28	]C17:RCT.YELLO-81 has gained a '30rnd Pulse-magazine' #1655000.
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Frag Grenade' #1655587.
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Frag Grenade' #1655584.
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Frag Grenade' #1655585.
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Smoke Grenade' #1655411.
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Pulse Rifle Bullets' #1655031.
[17:02:28	]C17:RCT.YELLO-81 has gained a '20rnd Abzats-magazine' #1655517.
[17:02:28	]C17:RCT.YELLO-81 has gained a '12rnd OAIS-magazine' #1655432.
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Frag Grenade' #1655586.
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Repair Plating' #1655013.
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Pulse Rifle Bullets' #1655021.
[17:02:28	]C17:RCT.YELLO-81 has gained a 'Incendiary Grenade' #1655409.
[17:02:29	]S10/OWS.GHOST-11 ran 'drop' on item 'OTA Mask' (#1655397)
[17:02:29	]S10/OWS.GHOST-11 has lost a 'OTA Mask' #1655397.
[17:02:31	][IC] S10/OWS.GHOST-11: I cant put it on you.
[17:02:31	]C17:RCT.YELLO-81 ran 'take' on item 'Large Bag' (#1654712)
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Large Bag' #1654712.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Incendiary Grenade' #1655578.
[17:02:31	]C17:RCT.YELLO-81 has gained a '20rnd Abzats-magazine' #1655518.
[17:02:31	]C17:RCT.YELLO-81 has gained a '12rnd OAIS-magazine' #1655481.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Incendiary Grenade' #1655568.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Incendiary Grenade' #1655576.
[17:02:31	]C17:RCT.YELLO-81 has gained a '12rnd OAIS-magazine' #1655437.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Incendiary Grenade' #1655577.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Frag Grenade' #1655593.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Frag Grenade' #1655591.
[17:02:31	]C17:RCT.YELLO-81 has gained a '20rnd Abzats-magazine' #1655522.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Incendiary Grenade' #1655575.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Incendiary Grenade' #1655564.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Frag Grenade' #1655588.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Frag Grenade' #1655592.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Incendiary Grenade' #1655573.
[17:02:31	]C17:RCT.YELLO-81 has gained a 'Frag Grenade' #1655589.
[17:02:33	]C17:RCT.YELLO-81 ran 'take' on item 'OTA Mask' (#1655397)
[17:02:33	]C17:RCT.YELLO-81 has gained a 'OTA Mask' #1655397.
[17:02:35	][IC] S10/OWS.GHOST-11: Or anything.
[17:02:38	]C17:RCT.YELLO-81 ran 'take' on item 'OTA Elite Uniform' (#1655398)
[17:02:38	]C17:RCT.YELLO-81 has gained a 'OTA Elite Uniform' #1655398.
[17:02:40	][IC] C17:RCT.YELLO-81: FUCK man.
[17:02:45	][IC] C17:RCT.YELLO-81: Then I only have my EOW suit on this char.
[17:02:52	][IC] S10/OWS.GHOST-11: :skull:.
[17:03:02	][IC] C17:RCT.YELLO-81: Is ther any suits in vendor or any suit u can give me.
[17:03:09	][IC] C17:RCT.YELLO-81: Oh wait.
[17:03:11	][IC] S10/OWS.GHOST-11: No im not a pack mule.
[17:03:17	][IC] C17:RCT.YELLO-81: You could give me your suit and then use my valk suit.
[17:03:21	][IC] C17:RCT.YELLO-81: They have same armour just diff looks.
[17:03:25	][IC] S10/OWS.GHOST-11: Ah ok.
[17:03:27	][IC] S10/OWS.GHOST-11: Valk is drip.
[17:03:31	]S10/OWS.GHOST-11 ran 'drop' on item 'OTA Uniform' (#1659206)
[17:03:31	]S10/OWS.GHOST-11 has lost a 'OTA Uniform' #1659206.
[17:03:34	]S10/OWS.GHOST-11 ran 'take' on item 'OTA Valkyrie Uniform' (#1655774)
[17:03:34	]S10/OWS.GHOST-11 has gained a 'OTA Valkyrie Uniform' #1655774.
[17:03:34	][IC] C17:RCT.YELLO-81: Valk is indeed really drippy.
[17:03:36	]C17:RCT.YELLO-81 ran 'drop' on item 'OTA Elite Uniform' (#1655398)
[17:03:36	]C17:RCT.YELLO-81 has lost a 'OTA Elite Uniform' #1655398.
[17:03:38	]C17:RCT.YELLO-81 ran 'take' on item 'OTA Uniform' (#1659206)
[17:03:38	]C17:RCT.YELLO-81 has gained a 'OTA Uniform' #1659206.
[17:03:40	]C17:RCT.YELLO-81 ran 'Repair' on item 'OTA Uniform' (#1659206)
[17:03:49	][IC] S10/OWS.GHOST-11: <:: It has ur stupid tagline bruh. ::>
[17:03:52	][IC] C17:RCT.YELLO-81: <:: Bsl mismatch waaah wahhh. ::>
[17:04:00	][IC] S10/OWS.GHOST-11: <:: Im cp now :sob:. ::>
[17:04:06	][IC] C17:RCT.YELLO-81: <:: True. ::>
[17:04:09	][IC] C17:RCT.YELLO-81: <:: Lets get SMGs and we ball. ::>
[17:04:09	][IC] S10/OWS.GHOST-11: <:: Gimme my suit i will just make another char for u. ::>
[17:04:12	]S10/OWS.GHOST-11 ran 'drop' on item 'OTA Valkyrie Uniform' (#1655774)
[17:04:13	][IC] C17:RCT.YELLO-81: <:: Sure. ::>
[17:04:15	]S10/OWS.GHOST-11 ran 'drop' on item 'OTA Valkyrie Uniform' (#1655774)
[17:04:15	]S10/OWS.GHOST-11 has lost a 'OTA Valkyrie Uniform' #1655774.
[17:04:18	]C17:RCT.YELLO-81 ran 'drop' on item 'OTA Uniform' (#1659206)
[17:04:18	]C17:RCT.YELLO-81 has lost a 'OTA Uniform' #1659206.
[17:04:20	]S10/OWS.GHOST-11 ran 'take' on item 'OTA Uniform' (#1659206)
[17:04:20	]S10/OWS.GHOST-11 has gained a 'OTA Uniform' #1659206.
[17:05:10	]human created the character 'S10/OWS.GHOST-59'
[17:05:10	]S10/OWS.GHOST-11 has gained level 40 in the Guns skill.
[17:05:10	]S10/OWS.GHOST-11 has gained level 40 in the Speed skill.
[17:05:10	]human loaded the character 'S10/OWS.GHOST-59'
[17:05:10	]S10/OWS.GHOST-59 has gained a 'Small Bag' #1659248.
[17:05:10	]S10/OWS.GHOST-59 has gained a 'Large Bag' #1659249.
[17:05:10	]S10/OWS.GHOST-59 has gained a 'Pulse-Rifle Energy' #1659250.
[17:05:10	]S10/OWS.GHOST-59 has gained a 'Pulse-Rifle Energy' #1659251.
[17:05:10	]S10/OWS.GHOST-59 has gained a 'Pulse-Rifle Energy' #1659252.
[17:05:10	]S10/OWS.GHOST-59 has gained a 'Pulse-Rifle Energy' #1659253.
[17:05:10	]S10/OWS.GHOST-59 has gained a 'Combine PDA' #1659254.
[17:05:10	]S10/OWS.GHOST-59 has gained a 'OTA Uniform' #1659255.
[17:05:10	]S10/OWS.GHOST-59 has gained a 'OTA Mask' #1659256.
[17:05:21	][IC] S10/OWS.GHOST-59: Im real im finallyr eal.
[17:05:24	]S10/OWS.GHOST-59 ran 'drop' on item 'Small Bag' (#1659248)
[17:05:24	]S10/OWS.GHOST-59 has lost a 'Small Bag' #1659248.
[17:05:25	]S10/OWS.GHOST-59 ran 'drop' on item 'Large Bag' (#1659249)
[17:05:25	]S10/OWS.GHOST-59 has lost a 'Large Bag' #1659249.
[17:05:25	][IC] C17:RCT.YELLO-81: Finally.
[17:05:25	]S10/OWS.GHOST-59 ran 'drop' on item 'OTA Uniform' (#1659255)
[17:05:25	]S10/OWS.GHOST-59 has lost a 'OTA Uniform' #1659255.
[17:05:25	]S10/OWS.GHOST-59 ran 'drop' on item 'OTA Mask' (#1659256)
[17:05:25	]S10/OWS.GHOST-59 has lost a 'OTA Mask' #1659256.
[17:05:28	]C17:RCT.YELLO-81 ran 'take' on item 'OTA Uniform' (#1659255)
[17:05:28	]C17:RCT.YELLO-81 has gained a 'OTA Uniform' #1659255.
[17:05:31	]human has unloaded their "S10/OWS.GHOST-59" character.
[17:05:40	]C17:RCT.YELLO-81 used command '/Radio Finally. Change is in the air'.
[17:05:40	]human (STEAM_0:0:10470765) deleted character 'S10/OWS.GHOST-59'
[17:05:42	]human loaded the character 'S10/OWS.GHOST-11'
[17:05:47	]C17:RCT.YELLO-81 ran 'drop' on item 'Small Bag' (#1652911)
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Small Bag' #1652911.
[17:05:47	]C17:RCT.YELLO-81 has lost a '30rnd Pulse-magazine' #1655000.
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Frag Grenade' #1655587.
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Frag Grenade' #1655584.
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Frag Grenade' #1655585.
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Smoke Grenade' #1655411.
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Pulse Rifle Bullets' #1655031.
[17:05:47	]C17:RCT.YELLO-81 has lost a '20rnd Abzats-magazine' #1655517.
[17:05:47	]C17:RCT.YELLO-81 has lost a '12rnd OAIS-magazine' #1655432.
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Frag Grenade' #1655586.
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Repair Plating' #1655013.
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Pulse Rifle Bullets' #1655021.
[17:05:47	]C17:RCT.YELLO-81 has lost a 'Incendiary Grenade' #1655409.
[17:05:48	]C17:RCT.YELLO-81 ran 'drop' on item 'Large Bag' (#1654712)
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Large Bag' #1654712.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Incendiary Grenade' #1655578.
[17:05:48	]C17:RCT.YELLO-81 has lost a '20rnd Abzats-magazine' #1655518.
[17:05:48	]C17:RCT.YELLO-81 has lost a '12rnd OAIS-magazine' #1655481.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Incendiary Grenade' #1655568.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Incendiary Grenade' #1655576.
[17:05:48	]C17:RCT.YELLO-81 has lost a '12rnd OAIS-magazine' #1655437.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Incendiary Grenade' #1655577.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Frag Grenade' #1655593.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Frag Grenade' #1655591.
[17:05:48	]C17:RCT.YELLO-81 has lost a '20rnd Abzats-magazine' #1655522.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Incendiary Grenade' #1655575.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Incendiary Grenade' #1655564.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Frag Grenade' #1655588.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Frag Grenade' #1655592.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Incendiary Grenade' #1655573.
[17:05:48	]C17:RCT.YELLO-81 has lost a 'Frag Grenade' #1655589.
[17:05:52	]C17:RCT.YELLO-81 used command '/Radio Finally. Change is in the air'.
[17:05:53	]C17:RCT.YELLO-81 ran 'take' on item 'Large Bag' (#1659249)
[17:05:53	]C17:RCT.YELLO-81 has gained a 'Large Bag' #1659249.
[17:05:54	]C17:RCT.YELLO-81 ran 'take' on item 'Small Bag' (#1659248)
[17:05:54	]C17:RCT.YELLO-81 has gained a 'Small Bag' #1659248.
[17:05:58	]C17:RCT.YELLO-81 ran 'drop' on item '30rnd Pulse-magazine' (#1655005)
[17:05:58	]C17:RCT.YELLO-81 has lost a '30rnd Pulse-magazine' #1655005.
[17:05:59	]C17:RCT.YELLO-81 ran 'drop' on item '30rnd Pulse-magazine' (#1655325)
[17:05:59	]C17:RCT.YELLO-81 has lost a '30rnd Pulse-magazine' #1655325.
[17:06:00	]C17:RCT.YELLO-81 ran 'drop' on item '30rnd Pulse-magazine' (#1655326)
[17:06:00	]C17:RCT.YELLO-81 has lost a '30rnd Pulse-magazine' #1655326.
[17:06:01	]C17:RCT.YELLO-81 ran 'drop' on item 'Buckshot Shotgun Shells' (#1655552)
[17:06:01	]C17:RCT.YELLO-81 has lost a 'Buckshot Shotgun Shells' #1655552.
[17:06:02	]C17:RCT.YELLO-81 ran 'drop' on item '12rnd OAIS-magazine' (#1655431)
[17:06:02	]C17:RCT.YELLO-81 has lost a '12rnd OAIS-magazine' #1655431.
[17:06:04	]S10/OWS.GHOST-11 used command '/Radio 60; nine'.
[17:06:12	][IC] C17:RCT.YELLO-81: <:: Any grenade restrictions this round? ::>
[17:06:14	][IC] C17:RCT.YELLO-81: <:: We doing SMGs btw. ::>
[17:06:21	][OOC] S10/OWS.GHOST-11: we're not here to test grenades lol
[17:06:26	][OOC] C17:RCT.YELLO-81: True
[17:06:34	]C17:RCT.YELLO-81 used the 'Munition Lady' vendor.
[17:06:34	]S10/OWS.GHOST-11 used the 'Munition Lady' vendor.
[17:06:35	]S10/OWS.GHOST-11 used the 'Munition Lady' vendor.
[17:06:40	]C17:RCT.YELLO-81 has gained 0 chips.
[17:06:40	]C17:RCT.YELLO-81 has gained a 'MP7A1' #1659257.
[17:06:46	][IC] S10/OWS.GHOST-11: What SMGs are even on the server.
[17:06:46	]S10/OWS.GHOST-11 used the 'Munition Lady' vendor.
[17:06:47	][IC] C17:RCT.YELLO-81: <:: If you take the OTA SMG ill kill you. ::>
[17:07:03	]S10/OWS.GHOST-11 has gained 0 chips.
[17:07:03	]S10/OWS.GHOST-11 has gained a 'Mac-10' #1659258.
[17:07:04	][IC] C17:RCT.YELLO-81: <:: MP5, MP7, MAC-10, Bastard smg (shit), VSK, OTA SMG. ::>
[17:07:11	][IC] S10/OWS.GHOST-11: VSK is an smg?
[17:07:13	][IC] C17:RCT.YELLO-81: <:: The OTA SMG has 0 recoil and 60 rounds with the fastest firerate. ::>
[17:07:21	][IC] C17:RCT.YELLO-81: <:: VSK uses Rifle Ammo but shoots like an SMG at 16 DMG. ::>
[17:07:22	][IC] C17:RCT.YELLO-81: <:: So idk. ::>
[17:07:25	][IC] C17:RCT.YELLO-81: <:: Maybe no. ::>
[17:07:28	][IC] S10/OWS.GHOST-11: Well its a scrap gun so its shit.
[17:07:31	][IC] C17:RCT.YELLO-81: <:: Yeah. ::>
[17:07:34	][IC] C17:RCT.YELLO-81: <:: Intercept. ::>
[17:07:36	]S10/OWS.GHOST-11 used the 'Munition Lady' vendor.
[17:07:38	][IC] C17:RCT.YELLO-81: <:: No VC? Fuck. ::>
[17:07:41	]S10/OWS.GHOST-11 has gained 0 chips.
[17:07:41	]S10/OWS.GHOST-11 has gained a 'Sub-machinegun Bullets' #1659259.
[17:07:47	][IC] S10/OWS.GHOST-11: Yeah u need OTA wl or you dont have half the vcs.
[17:07:47	]S10/OWS.GHOST-11 used the 'Munition Lady' vendor.
[17:08:00	]S10/OWS.GHOST-11 has gained 0 chips.
[17:08:00	]S10/OWS.GHOST-11 has gained a 'Sub-machinegun Bullets' #1659260.
[17:08:00	][IC] C17:RCT.YELLO-81: <:: Is at code. ::>
[17:08:01	]S10/OWS.GHOST-11 has gained 0 chips.
[17:08:01	]S10/OWS.GHOST-11 has gained a 'Sub-machinegun Bullets' #1659261.
[17:08:01	]S10/OWS.GHOST-11 has gained 0 chips.
[17:08:01	]S10/OWS.GHOST-11 has gained a 'Sub-machinegun Bullets' #1659262.
[17:08:01	]S10/OWS.GHOST-11 has gained 0 chips.
